id,country_id:id,name,code,zipcode,state_id:id
state_co_201,base.co,MEDELLÍN,05001,050032,base.state_co_01
state_co_202,base.co,ABEJORRAL,05002,055030,base.state_co_01
state_co_203,base.co,ABRIAQUÍ,05004,057467,base.state_co_01
state_co_204,base.co,ALEJANDRÍA,05021,053820,base.state_co_01
state_co_205,base.co,AMAGÁ,05030,055840,base.state_co_01
state_co_206,base.co,AMALFI,05031,052848,base.state_co_01
state_co_207,base.co,ANDES,05034,056067,base.state_co_01
state_co_208,base.co,ANGELÓPOLIS,05036,055837,base.state_co_01
state_co_209,base.co,ANGOSTURA,05038,051818,base.state_co_01
state_co_210,base.co,ANORÍ,05040,052850,base.state_co_01
state_co_211,base.co,SANTAFÉ DE ANTIOQUIA,05042,057050,base.state_co_01
state_co_212,base.co,ANZA,05044,056850,base.state_co_01
state_co_213,base.co,APARTADÓ,05045,057840,base.state_co_01
state_co_214,base.co,ARBOLETES,05051,057829,base.state_co_01
state_co_215,base.co,ARGELIA,05055,054838,base.state_co_01
state_co_216,base.co,ARMENIA,05059,055867,base.state_co_01
state_co_217,base.co,BARBOSA,05079,051020,base.state_co_01
state_co_218,base.co,BELMIRA,05086,051427,base.state_co_01
state_co_219,base.co,BELLO,05088,051054,base.state_co_01
state_co_220,base.co,BETANIA,05091,056077,base.state_co_01
state_co_221,base.co,BETULIA,05093,056860,base.state_co_01
state_co_222,base.co,CIUDAD BOLÍVAR,05101,056467,base.state_co_01
state_co_223,base.co,BRICEÑO,05107,052060,base.state_co_01
state_co_224,base.co,BURITICÁ,05113,057030,base.state_co_01
state_co_225,base.co,CÁCERES,05120,052458,base.state_co_01
state_co_226,base.co,CAICEDO,05125,056847,base.state_co_01
state_co_227,base.co,CALDAS,05129,055440,base.state_co_01
state_co_228,base.co,CAMPAMENTO,05134,052020,base.state_co_01
state_co_229,base.co,CAÑASGORDAS,05138,057067,base.state_co_01
state_co_230,base.co,CARACOLÍ,05142,053457,base.state_co_01
state_co_231,base.co,CARAMANTA,05145,056040,base.state_co_01
state_co_232,base.co,CAREPA,05147,057857,base.state_co_01
state_co_233,base.co,EL CARMEN DE VIBORAL,05148,054038,base.state_co_01
state_co_234,base.co,CAROLINA,05150,051847,base.state_co_01
state_co_235,base.co,CAUCASIA,05154,052418,base.state_co_01
state_co_236,base.co,CHIGORODÓ,05172,057418,base.state_co_01
state_co_237,base.co,CISNEROS,05190,053050,base.state_co_01
state_co_238,base.co,COCORNÁ,05197,054448,base.state_co_01
state_co_239,base.co,CONCEPCIÓN,05206,053810,base.state_co_01
state_co_240,base.co,CONCORDIA,05209,056417,base.state_co_01
state_co_241,base.co,COPACABANA,05212,051048,base.state_co_01
state_co_242,base.co,DABEIBA,05234,057438,base.state_co_01
state_co_243,base.co,DON MATÍAS,05237,051857,base.state_co_01
state_co_244,base.co,EBÉJICO,05240,055817,base.state_co_01
state_co_245,base.co,EL BAGRE,05250,052438,base.state_co_01
state_co_246,base.co,ENTRERRIOS,05264,051437,base.state_co_01
state_co_247,base.co,ENVIGADO,05266,055420,base.state_co_01
state_co_248,base.co,FREDONIA,05282,055070,base.state_co_01
state_co_249,base.co,FRONTINO,05284,057457,base.state_co_01
state_co_250,base.co,GIRALDO,05306,057040,base.state_co_01
state_co_251,base.co,GIRARDOTA,05308,051037,base.state_co_01
state_co_252,base.co,GÓMEZ PLATA,05310,051837,base.state_co_01
state_co_253,base.co,GRANADA,05313,054410,base.state_co_01
state_co_254,base.co,GUADALUPE,05315,051820,base.state_co_01
state_co_255,base.co,GUARNE,05318,054057,base.state_co_01
state_co_256,base.co,GUATAPE,05321,053847,base.state_co_01
state_co_257,base.co,HELICONIA,05347,055827,base.state_co_01
state_co_258,base.co,HISPANIA,05353,056457,base.state_co_01
state_co_259,base.co,ITAGUI,05360,055411,base.state_co_01
state_co_260,base.co,ITUANGO,05361,052079,base.state_co_01
state_co_261,base.co,JARDÍN,05364,056057,base.state_co_01
state_co_262,base.co,JERICÓ,05368,056017,base.state_co_01
state_co_263,base.co,LA CEJA,05376,055018,base.state_co_01
state_co_264,base.co,LA ESTRELLA,05380,055460,base.state_co_01
state_co_265,base.co,LA PINTADA,05390,055068,base.state_co_01
state_co_266,base.co,LA UNIÓN,05400,055020,base.state_co_01
state_co_267,base.co,LIBORINA,05411,051460,base.state_co_01
state_co_268,base.co,MACEO,05425,053467,base.state_co_01
state_co_269,base.co,MARINILLA,05440,054020,base.state_co_01
state_co_270,base.co,MONTEBELLO,05467,055048,base.state_co_01
state_co_271,base.co,MURINDÓ,05475,056818,base.state_co_01
state_co_272,base.co,MUTATÁ,05480,057420,base.state_co_01
state_co_273,base.co,NARIÑO,05483,054848,base.state_co_01
state_co_274,base.co,NECOCLÍ,05490,057878,base.state_co_01
state_co_275,base.co,NECHÍ,05495,052428,base.state_co_01
state_co_276,base.co,OLAYA,05501,051450,base.state_co_01
state_co_277,base.co,PEÑOL,05541,053857,base.state_co_01
state_co_278,base.co,PEQUE,05543,057017,base.state_co_01
state_co_279,base.co,PUEBLORRICO,05576,056447,base.state_co_01
state_co_280,base.co,PUERTO BERRÍO,05579,053420,base.state_co_01
state_co_281,base.co,PUERTO NARE,05585,053430,base.state_co_01
state_co_282,base.co,PUERTO TRIUNFO,05591,053447,base.state_co_01
state_co_283,base.co,REMEDIOS,05604,052820,base.state_co_01
state_co_284,base.co,RETIRO,05607,055430,base.state_co_01
state_co_285,base.co,RIONEGRO,05615,054048,base.state_co_01
state_co_286,base.co,SABANALARGA,05628,057028,base.state_co_01
state_co_287,base.co,SABANETA,05631,055450,base.state_co_01
state_co_288,base.co,SALGAR,05642,056470,base.state_co_01
state_co_289,base.co,SAN ANDRÉS,05647,052047,base.state_co_01
state_co_290,base.co,SAN CARLOS,05649,054428,base.state_co_01
state_co_291,base.co,SAN FRANCISCO,05652,054817,base.state_co_01
state_co_292,base.co,SAN JERÓNIMO,05656,051070,base.state_co_01
state_co_293,base.co,SAN JOSÉ DE LA MONTAÑA,05658,051417,base.state_co_01
state_co_294,base.co,SAN JUAN DE URABÁ,05659,057817,base.state_co_01
state_co_295,base.co,SAN LUIS,05660,054438,base.state_co_01
state_co_296,base.co,SAN PEDRO,05664,051010,base.state_co_01
state_co_297,base.co,SAN PEDRO DE URABA,05665,057837,base.state_co_01
state_co_298,base.co,SAN RAFAEL,05667,053838,base.state_co_01
state_co_299,base.co,SAN ROQUE,05670,053037,base.state_co_01
state_co_300,base.co,SAN VICENTE,05674,054018,base.state_co_01
state_co_301,base.co,SANTA BÁRBARA,05679,055057,base.state_co_01
state_co_302,base.co,SANTA ROSA DE OSOS,05686,051860,base.state_co_01
state_co_303,base.co,SANTO DOMINGO,05690,053048,base.state_co_01
state_co_304,base.co,EL SANTUARIO,05697,054450,base.state_co_01
state_co_305,base.co,SEGOVIA,05736,052810,base.state_co_01
state_co_306,base.co,SONSON,05756,054828,base.state_co_01
state_co_307,base.co,SOPETRÁN,05761,051448,base.state_co_01
state_co_308,base.co,TÁMESIS,05789,056027,base.state_co_01
state_co_309,base.co,TARAZÁ,05790,052468,base.state_co_01
state_co_310,base.co,TARSO,05792,056438,base.state_co_01
state_co_311,base.co,TITIRIBÍ,05809,055858,base.state_co_01
state_co_312,base.co,TOLEDO,05819,052050,base.state_co_01
state_co_313,base.co,TURBO,05837,057868,base.state_co_01
state_co_314,base.co,URAMITA,05842,057440,base.state_co_01
state_co_315,base.co,URRAO,05847,056838,base.state_co_01
state_co_316,base.co,VALDIVIA,05854,052018,base.state_co_01
state_co_317,base.co,VALPARAÍSO,05856,056037,base.state_co_01
state_co_318,base.co,VEGACHÍ,05858,052837,base.state_co_01
state_co_319,base.co,VENECIA,05861,056427,base.state_co_01
state_co_320,base.co,VIGÍA DEL FUERTE,05873,056820,base.state_co_01
state_co_321,base.co,YALÍ,05885,053010,base.state_co_01
state_co_322,base.co,YARUMAL,05887,052030,base.state_co_01
state_co_323,base.co,YOLOMBÓ,05890,053020,base.state_co_01
state_co_324,base.co,YONDÓ,05893,053410,base.state_co_01
state_co_325,base.co,ZARAGOZA,05895,052448,base.state_co_01
state_co_326,base.co,BARRANQUILLA,08001,080006,base.state_co_02
state_co_327,base.co,BARANOA,08078,082020,base.state_co_02
state_co_328,base.co,CAMPO DE LA CRUZ,08137,084047,base.state_co_02
state_co_329,base.co,CANDELARIA,08141,084027,base.state_co_02
state_co_330,base.co,GALAPA,08296,082001,base.state_co_02
state_co_331,base.co,JUAN DE ACOSTA,08372,081047,base.state_co_02
state_co_332,base.co,LURUACO,08421,085067,base.state_co_02
state_co_333,base.co,MALAMBO,08433,083027,base.state_co_02
state_co_334,base.co,MANATÍ,08436,085020,base.state_co_02
state_co_335,base.co,PALMAR DE VARELA,08520,083080,base.state_co_02
state_co_336,base.co,PIOJÓ,08549,081067,base.state_co_02
state_co_337,base.co,POLONUEVO,08558,082040,base.state_co_02
state_co_338,base.co,PONEDERA,08560,084001,base.state_co_02
state_co_339,base.co,PUERTO COLOMBIA,08573,081007,base.state_co_02
state_co_340,base.co,REPELÓN,08606,085040,base.state_co_02
state_co_341,base.co,SABANAGRANDE,08634,083040,base.state_co_02
state_co_342,base.co,SABANALARGA,08638,085001,base.state_co_02
state_co_343,base.co,SANTA LUCÍA,08675,084087,base.state_co_02
state_co_344,base.co,SANTO TOMÁS,08685,083060,base.state_co_02
state_co_345,base.co,SOLEDAD,08758,083005,base.state_co_02
state_co_346,base.co,SUAN,08770,084067,base.state_co_02
state_co_347,base.co,TUBARÁ,08832,081028,base.state_co_02
state_co_348,base.co,USIACURÍ,08849,082067,base.state_co_02
state_co_349,base.co,BOGOTÁ,11001,111321,base.state_co_03
state_co_350,base.co,CARTAGENA,13001,130015,base.state_co_04
state_co_351,base.co,ACHÍ,13006,134027,base.state_co_04
state_co_352,base.co,ALTOS DEL ROSARIO,13030,133508,base.state_co_04
state_co_353,base.co,ARENAL,13042,134527,base.state_co_04
state_co_354,base.co,ARJONA,13052,131028,base.state_co_04
state_co_355,base.co,ARROYOHONDO,13062,131567,base.state_co_04
state_co_356,base.co,BARRANCO DE LOBA,13074,133518,base.state_co_04
state_co_357,base.co,CALAMAR,13140,131547,base.state_co_04
state_co_358,base.co,CANTAGALLO,13160,135060,base.state_co_04
state_co_359,base.co,CICUCO,13188,132557,base.state_co_04
state_co_360,base.co,CÓRDOBA,13212,132501,base.state_co_04
state_co_361,base.co,CLEMENCIA,13222,130510,base.state_co_04
state_co_362,base.co,EL CARMEN DE BOLÍVAR,13244,132057,base.state_co_04
state_co_363,base.co,EL GUAMO,13248,132001,base.state_co_04
state_co_364,base.co,EL PEÑÓN,13268,133550,base.state_co_04
state_co_365,base.co,HATILLO DE LOBA,13300,133040,base.state_co_04
state_co_366,base.co,MAGANGUÉ,13430,132527,base.state_co_04
state_co_367,base.co,MAHATES,13433,131040,base.state_co_04
state_co_368,base.co,MARGARITA,13440,133028,base.state_co_04
state_co_369,base.co,MARÍA LA BAJA,13442,131077,base.state_co_04
state_co_370,base.co,MONTECRISTO,13458,134077,base.state_co_04
state_co_371,base.co,MOMPÓS,13468,132567,base.state_co_04
state_co_372,base.co,MORALES,13473,134548,base.state_co_04
state_co_373,base.co,PINILLOS,13549,134008,base.state_co_04
state_co_374,base.co,REGIDOR,13580,133567,base.state_co_04
state_co_375,base.co,RÍO VIEJO,13600,134501,base.state_co_04
state_co_376,base.co,SAN CRISTÓBAL,13620,131520,base.state_co_04
state_co_377,base.co,SAN ESTANISLAO,13647,130547,base.state_co_04
state_co_378,base.co,SAN FERNANDO,13650,133007,base.state_co_04
state_co_379,base.co,SAN JACINTO,13654,132030,base.state_co_04
state_co_380,base.co,SAN JACINTO DEL CAUCA,13655,134068,base.state_co_04
state_co_381,base.co,SAN JUAN NEPOMUCENO,13657,132018,base.state_co_04
state_co_382,base.co,SAN MARTÍN DE LOBA,13667,133537,base.state_co_04
state_co_383,base.co,SAN PABLO,13670,135048,base.state_co_04
state_co_384,base.co,SANTA CATALINA,13673,130501,base.state_co_04
state_co_385,base.co,SANTA ROSA,13683,130528,base.state_co_04
state_co_386,base.co,SANTA ROSA DEL SUR,13688,135008,base.state_co_04
state_co_387,base.co,SIMITÍ,13744,135027,base.state_co_04
state_co_388,base.co,SOPLAVIENTO,13760,131507,base.state_co_04
state_co_389,base.co,TALAIGUA NUEVO,13780,132547,base.state_co_04
state_co_390,base.co,TIQUISIO,13810,134040,base.state_co_04
state_co_391,base.co,TURBACO,13836,131007,base.state_co_04
state_co_392,base.co,TURBANÁ,13838,131017,base.state_co_04
state_co_393,base.co,VILLANUEVA,13873,130530,base.state_co_04
state_co_394,base.co,ZAMBRANO,13894,132047,base.state_co_04
state_co_395,base.co,TUNJA,15001,150008,base.state_co_05
state_co_396,base.co,ALMEIDA,15022,153020,base.state_co_05
state_co_397,base.co,AQUITANIA,15047,152429,base.state_co_05
state_co_398,base.co,ARCABUCO,15051,154201,base.state_co_05
state_co_399,base.co,BELÉN,15087,150640,base.state_co_05
state_co_400,base.co,BERBEO,15090,152617,base.state_co_05
state_co_401,base.co,BETÉITIVA,15092,150617,base.state_co_05
state_co_402,base.co,BOAVITA,15097,151067,base.state_co_05
state_co_403,base.co,BOYACÁ,15104,153617,base.state_co_05
state_co_404,base.co,BRICEÑO,15106,154677,base.state_co_05
state_co_405,base.co,BUENAVISTA,15109,154847,base.state_co_05
state_co_406,base.co,BUSBANZÁ,15114,152080,base.state_co_05
state_co_407,base.co,CALDAS,15131,154667,base.state_co_05
state_co_408,base.co,CAMPOHERMOSO,15135,152647,base.state_co_05
state_co_409,base.co,CERINZA,15162,150620,base.state_co_05
state_co_410,base.co,CHINAVITA,15172,153287,base.state_co_05
state_co_411,base.co,CHIQUINQUIRÁ,15176,154640,base.state_co_05
state_co_412,base.co,CHISCAS,15180,151407,base.state_co_05
state_co_413,base.co,CHITA,15183,151608,base.state_co_05
state_co_414,base.co,CHITARAQUE,15185,154427,base.state_co_05
state_co_415,base.co,CHIVATÁ,15187,150247,base.state_co_05
state_co_416,base.co,CIÉNEGA,15189,153440,base.state_co_05
state_co_417,base.co,CÓMBITA,15204,150207,base.state_co_05
state_co_418,base.co,COPER,15212,154860,base.state_co_05
state_co_419,base.co,CORRALES,15215,152060,base.state_co_05
state_co_420,base.co,COVARACHÍA,15218,151047,base.state_co_05
state_co_421,base.co,CUBARÁ,15223,151427,base.state_co_05
state_co_422,base.co,CUCAITA,15224,154060,base.state_co_05
state_co_423,base.co,CUÍTIVA,15226,152237,base.state_co_05
state_co_424,base.co,CHÍQUIZA,15232,154020,base.state_co_05
state_co_425,base.co,CHIVOR,15236,153001,base.state_co_05
state_co_426,base.co,DUITAMA,15238,150462,base.state_co_05
state_co_427,base.co,EL COCUY,15244,151287,base.state_co_05
state_co_428,base.co,EL ESPINO,15248,151240,base.state_co_05
state_co_429,base.co,FIRAVITOBA,15272,152250,base.state_co_05
state_co_430,base.co,FLORESTA,15276,150607,base.state_co_05
state_co_431,base.co,GACHANTIVÁ,15293,154220,base.state_co_05
state_co_432,base.co,GAMEZA,15296,152020,base.state_co_05
state_co_433,base.co,GARAGOA,15299,152867,base.state_co_05
state_co_434,base.co,GUACAMAYAS,15317,151220,base.state_co_05
state_co_435,base.co,GUATEQUE,15322,153057,base.state_co_05
state_co_436,base.co,GUAYATÁ,15325,153047,base.state_co_05
state_co_437,base.co,GÜICÁN,15332,151447,base.state_co_05
state_co_438,base.co,IZA,15362,152240,base.state_co_05
state_co_439,base.co,JENESANO,15367,153608,base.state_co_05
state_co_440,base.co,JERICÓ,15368,150840,base.state_co_05
state_co_441,base.co,LABRANZAGRANDE,15377,151840,base.state_co_05
state_co_442,base.co,LA CAPILLA,15380,153227,base.state_co_05
state_co_443,base.co,LA VICTORIA,15401,155001,base.state_co_05
state_co_444,base.co,LA UVITA,15403,150860,base.state_co_05
state_co_445,base.co,VILLA DE LEYVA,15407,154001,base.state_co_05
state_co_446,base.co,MACANAL,15425,152847,base.state_co_05
state_co_447,base.co,MARIPÍ,15442,154827,base.state_co_05
state_co_448,base.co,MIRAFLORES,15455,152667,base.state_co_05
state_co_449,base.co,MONGUA,15464,152001,base.state_co_05
state_co_450,base.co,MONGUÍ,15466,152207,base.state_co_05
state_co_451,base.co,MONIQUIRÁ,15469,154269,base.state_co_05
state_co_452,base.co,MOTAVITA,15476,154080,base.state_co_05
state_co_453,base.co,MUZO,15480,154887,base.state_co_05
state_co_454,base.co,NOBSA,15491,152280,base.state_co_05
state_co_455,base.co,NUEVO COLÓN,15494,153620,base.state_co_05
state_co_456,base.co,OICATÁ,15500,150220,base.state_co_05
state_co_457,base.co,OTANCHE,15507,155060,base.state_co_05
state_co_458,base.co,PACHAVITA,15511,153217,base.state_co_05
state_co_459,base.co,PÁEZ,15514,152627,base.state_co_05
state_co_460,base.co,PAIPA,15516,150448,base.state_co_05
state_co_461,base.co,PAJARITO,15518,152401,base.state_co_05
state_co_462,base.co,PANQUEBA,15522,151267,base.state_co_05
state_co_463,base.co,PAUNA,15531,154808,base.state_co_05
state_co_464,base.co,PAYA,15533,151827,base.state_co_05
state_co_465,base.co,PAZ DE RÍO,15537,150680,base.state_co_05
state_co_466,base.co,PESCA,15542,152468,base.state_co_05
state_co_467,base.co,PISBA,15550,151801,base.state_co_05
state_co_468,base.co,PUERTO BOYACÁ,15572,155218,base.state_co_05
state_co_469,base.co,QUÍPAMA,15580,155027,base.state_co_05
state_co_470,base.co,RAMIRIQUÍ,15599,153407,base.state_co_05
state_co_471,base.co,RÁQUIRA,15600,153801,base.state_co_05
state_co_472,base.co,RONDÓN,15621,153420,base.state_co_05
state_co_473,base.co,SABOYÁ,15632,154601,base.state_co_05
state_co_474,base.co,SÁCHICA,15638,153880,base.state_co_05
state_co_475,base.co,SAMACÁ,15646,153667,base.state_co_05
state_co_476,base.co,SAN EDUARDO,15660,152601,base.state_co_05
state_co_477,base.co,SAN JOSÉ DE PARE,15664,154460,base.state_co_05
state_co_478,base.co,SAN LUIS DE GACENO,15667,152807,base.state_co_05
state_co_479,base.co,SAN MATEO,15673,151201,base.state_co_05
state_co_480,base.co,SAN MIGUEL DE SEMA,15676,153827,base.state_co_05
state_co_481,base.co,SAN PABLO DE BORBUR,15681,155047,base.state_co_05
state_co_482,base.co,SANTANA,15686,154448,base.state_co_05
state_co_483,base.co,SANTA MARÍA,15690,152820,base.state_co_05
state_co_484,base.co,SANTA ROSA DE VITERBO,15693,150487,base.state_co_05
state_co_485,base.co,SANTA SOFÍA,15696,154240,base.state_co_05
state_co_486,base.co,SATIVANORTE,15720,150820,base.state_co_05
state_co_487,base.co,SATIVASUR,15723,150807,base.state_co_05
state_co_488,base.co,SIACHOQUE,15740,153468,base.state_co_05
state_co_489,base.co,SOATÁ,15753,151007,base.state_co_05
state_co_490,base.co,SOCOTÁ,15755,151627,base.state_co_05
state_co_491,base.co,SOCHA,15757,151647,base.state_co_05
state_co_492,base.co,SOGAMOSO,15759,152211,base.state_co_05
state_co_493,base.co,SOMONDOCO,15761,153037,base.state_co_05
state_co_494,base.co,SORA,15762,154040,base.state_co_05
state_co_495,base.co,SOTAQUIRÁ,15763,150427,base.state_co_05
state_co_496,base.co,SORACÁ,15764,153487,base.state_co_05
state_co_497,base.co,SUSACÓN,15774,150887,base.state_co_05
state_co_498,base.co,SUTAMARCHÁN,15776,153867,base.state_co_05
state_co_499,base.co,SUTATENZA,15778,153067,base.state_co_05
state_co_500,base.co,TASCO,15790,151660,base.state_co_05
state_co_501,base.co,TENZA,15798,153207,base.state_co_05
state_co_502,base.co,TIBANÁ,15804,153260,base.state_co_05
state_co_503,base.co,TIBASOSA,15806,152268,base.state_co_05
state_co_504,base.co,TINJACÁ,15808,153847,base.state_co_05
state_co_505,base.co,TIPACOQUE,15810,151027,base.state_co_05
state_co_506,base.co,TOCA,15814,150267,base.state_co_05
state_co_507,base.co,TOGÜÍ,15816,154407,base.state_co_05
state_co_508,base.co,TÓPAGA,15820,152047,base.state_co_05
state_co_509,base.co,TOTA,15822,152447,base.state_co_05
state_co_510,base.co,TUNUNGUÁ,15832,154687,base.state_co_05
state_co_511,base.co,TURMEQUÉ,15835,153637,base.state_co_05
state_co_512,base.co,TUTA,15837,150408,base.state_co_05
state_co_513,base.co,TUTAZÁ,15839,150660,base.state_co_05
state_co_514,base.co,UMBITA,15842,153240,base.state_co_05
state_co_515,base.co,VENTAQUEMADA,15861,153647,base.state_co_05
state_co_516,base.co,VIRACACHÁ,15879,153450,base.state_co_05
state_co_517,base.co,ZETAQUIRA,15897,152680,base.state_co_05
state_co_518,base.co,MANIZALES,17001,170003,base.state_co_06
state_co_519,base.co,AGUADAS,17013,172027,base.state_co_06
state_co_520,base.co,ANSERMA,17042,177087,base.state_co_06
state_co_521,base.co,ARANZAZU,17050,171047,base.state_co_06
state_co_522,base.co,BELALCÁZAR,17088,177007,base.state_co_06
state_co_523,base.co,CHINCHINÁ,17174,176028,base.state_co_06
state_co_524,base.co,FILADELFIA,17272,171020,base.state_co_06
state_co_525,base.co,LA DORADA,17380,175037,base.state_co_06
state_co_526,base.co,LA MERCED,17388,172060,base.state_co_06
state_co_527,base.co,MANZANARES,17433,173020,base.state_co_06
state_co_528,base.co,MARMATO,17442,178001,base.state_co_06
state_co_529,base.co,MARQUETALIA,17444,173047,base.state_co_06
state_co_530,base.co,MARULANDA,17446,173001,base.state_co_06
state_co_531,base.co,NEIRA,17486,171008,base.state_co_06
state_co_532,base.co,NORCASIA,17495,175001,base.state_co_06
state_co_533,base.co,PÁCORA,17513,172048,base.state_co_06
state_co_534,base.co,PALESTINA,17524,176048,base.state_co_06
state_co_535,base.co,PENSILVANIA,17541,173060,base.state_co_06
state_co_536,base.co,RIOSUCIO,17614,178047,base.state_co_06
state_co_537,base.co,RISARALDA,17616,177060,base.state_co_06
state_co_538,base.co,SALAMINA,17653,172001,base.state_co_06
state_co_539,base.co,SAMANÁ,17662,174008,base.state_co_06
state_co_540,base.co,SAN JOSÉ,17665,177040,base.state_co_06
state_co_541,base.co,SUPÍA,17777,178020,base.state_co_06
state_co_542,base.co,VICTORIA,17867,174037,base.state_co_06
state_co_543,base.co,VILLAMARÍA,17873,176001,base.state_co_06
state_co_544,base.co,VITERBO,17877,177020,base.state_co_06
state_co_545,base.co,FLORENCIA,18001,180017,base.state_co_07
state_co_546,base.co,ALBANIA,18029,186037,base.state_co_07
state_co_547,base.co,BELÉN DE LOS ANDAQUIES,18094,186017,base.state_co_07
state_co_548,base.co,CARTAGENA DEL CHAIRÁ,18150,183010,base.state_co_07
state_co_549,base.co,CURILLO,18205,186058,base.state_co_07
state_co_550,base.co,EL DONCELLO,18247,181017,base.state_co_07
state_co_551,base.co,EL PAUJIL,18256,181037,base.state_co_07
state_co_552,base.co,LA MONTAÑITA,18410,181059,base.state_co_07
state_co_553,base.co,MILÁN,18460,185037,base.state_co_07
state_co_554,base.co,MORELIA,18479,185017,base.state_co_07
state_co_555,base.co,PUERTO RICO,18592,182058,base.state_co_07
state_co_556,base.co,SAN JOSÉ DEL FRAGUA,18610,186077,base.state_co_07
state_co_557,base.co,SAN VICENTE DEL CAGUÁN,18753,182017,base.state_co_07
state_co_558,base.co,SOLANO,18756,184010,base.state_co_07
state_co_559,base.co,SOLITA,18785,185077,base.state_co_07
state_co_560,base.co,VALPARAÍSO,18860,185057,base.state_co_07
state_co_561,base.co,POPAYÁN,19001,190009,base.state_co_08
state_co_562,base.co,ALMAGUER,19022,194080,base.state_co_08
state_co_563,base.co,ARGELIA,19050,195567,base.state_co_08
state_co_564,base.co,BALBOA,19075,195539,base.state_co_08
state_co_565,base.co,BOLÍVAR,19100,195008,base.state_co_08
state_co_566,base.co,BUENOS AIRES,19110,191007,base.state_co_08
state_co_567,base.co,CAJIBÍO,19130,190509,base.state_co_08
state_co_568,base.co,CALDONO,19137,192048,base.state_co_08
state_co_569,base.co,CALOTO,19142,191077,base.state_co_08
state_co_570,base.co,CORINTO,19212,191568,base.state_co_08
state_co_571,base.co,EL TAMBO,19256,193588,base.state_co_08
state_co_572,base.co,FLORENCIA,19290,195040,base.state_co_08
state_co_573,base.co,GUAPI,19318,196009,base.state_co_08
state_co_574,base.co,INZÁ,19355,192547,base.state_co_08
state_co_575,base.co,JAMBALÓ,19364,192027,base.state_co_08
state_co_576,base.co,LA SIERRA,19392,194007,base.state_co_08
state_co_577,base.co,LA VEGA,19397,194028,base.state_co_08
state_co_578,base.co,LÓPEZ,19418,196060,base.state_co_08
state_co_579,base.co,MERCADERES,19450,195067,base.state_co_08
state_co_580,base.co,MIRANDA,19455,191528,base.state_co_08
state_co_581,base.co,MORALES,19473,190567,base.state_co_08
state_co_582,base.co,PADILLA,19513,191540,base.state_co_08
state_co_583,base.co,PAEZ,19517,192508,base.state_co_08
state_co_584,base.co,PATÍA,19532,195507,base.state_co_08
state_co_585,base.co,PIAMONTE,19533,194558,base.state_co_08
state_co_586,base.co,PIENDAMÓ,19548,190547,base.state_co_08
state_co_587,base.co,PUERTO TEJADA,19573,191501,base.state_co_08
state_co_588,base.co,PURACÉ,19585,193001,base.state_co_08
state_co_589,base.co,ROSAS,19622,193550,base.state_co_08
state_co_590,base.co,SAN SEBASTIÁN,19693,194508,base.state_co_08
state_co_591,base.co,SANTANDER DE QUILICHAO,19698,191048,base.state_co_08
state_co_592,base.co,SANTA ROSA,19701,194528,base.state_co_08
state_co_593,base.co,SILVIA,19743,192077,base.state_co_08
state_co_594,base.co,SOTARA,19760,193507,base.state_co_08
state_co_595,base.co,SUÁREZ,19780,190589,base.state_co_08
state_co_596,base.co,SUCRE,19785,194068,base.state_co_08
state_co_597,base.co,TIMBÍO,19807,193537,base.state_co_08
state_co_598,base.co,TIMBIQUÍ,19809,196038,base.state_co_08
state_co_599,base.co,TORIBIO,19821,192008,base.state_co_08
state_co_600,base.co,TOTORÓ,19824,192579,base.state_co_08
state_co_601,base.co,VILLA RICA,19845,191067,base.state_co_08
state_co_602,base.co,VALLEDUPAR,20001,200009,base.state_co_09
state_co_603,base.co,AGUACHICA,20011,205010,base.state_co_09
state_co_604,base.co,AGUSTÍN CODAZZI,20013,202050,base.state_co_09
state_co_605,base.co,ASTREA,20032,201048,base.state_co_09
state_co_606,base.co,BECERRIL,20045,203001,base.state_co_09
state_co_607,base.co,BOSCONIA,20060,201027,base.state_co_09
state_co_608,base.co,CHIMICHAGUA,20175,201057,base.state_co_09
state_co_609,base.co,CHIRIGUANÁ,20178,203048,base.state_co_09
state_co_610,base.co,CURUMANÍ,20228,203067,base.state_co_09
state_co_611,base.co,EL COPEY,20238,201010,base.state_co_09
state_co_612,base.co,EL PASO,20250,201038,base.state_co_09
state_co_613,base.co,GAMARRA,20295,205008,base.state_co_09
state_co_614,base.co,GONZÁLEZ,20310,205037,base.state_co_09
state_co_615,base.co,LA GLORIA,20383,204067,base.state_co_09
state_co_616,base.co,LA JAGUA DE IBIRICO,20400,203020,base.state_co_09
state_co_617,base.co,MANAURE,20443,202001,base.state_co_09
state_co_618,base.co,PAILITAS,20517,204001,base.state_co_09
state_co_619,base.co,PELAYA,20550,204047,base.state_co_09
state_co_620,base.co,PUEBLO BELLO,20570,201001,base.state_co_09
state_co_621,base.co,RÍO DE ORO,20614,205040,base.state_co_09
state_co_622,base.co,LA PAZ,20621,202017,base.state_co_09
state_co_623,base.co,SAN ALBERTO,20710,205078,base.state_co_09
state_co_624,base.co,SAN DIEGO,20750,202037,base.state_co_09
state_co_625,base.co,SAN MARTÍN,20770,205050,base.state_co_09
state_co_626,base.co,TAMALAMEQUE,20787,204020,base.state_co_09
state_co_627,base.co,MONTERÍA,23001,230017,base.state_co_10
state_co_628,base.co,AYAPEL,23068,233538,base.state_co_10
